2024-05-01T08:57:14.0770123Z;4776
2024-05-01T08:57:19.0951583Z;5017
2024-05-01T08:57:19.1591368Z;63
2024-05-01T08:57:19.2229621Z;63
2024-05-01T08:57:19.2849145Z;61
2024-05-01T08:57:19.3472237Z;61
2024-05-01T08:57:19.4093288Z;61
2024-05-01T08:57:19.4717331Z;61
2024-05-01T08:57:19.5337706Z;61
2024-05-01T08:57:19.5959212Z;61
2024-05-01T08:57:19.6580496Z;61
2024-05-01T08:57:19.7202064Z;61
2024-05-01T08:57:19.7842356Z;63
2024-05-01T08:57:19.8497212Z;65
2024-05-01T08:57:19.9119297Z;61
2024-05-01T08:57:19.9757812Z;63
2024-05-01T08:57:20.0429392Z;66
2024-05-01T08:57:20.1084553Z;65
2024-05-01T08:57:20.1689890Z;60
2024-05-01T08:57:20.2335934Z;63
2024-05-01T08:57:20.2983156Z;64
2024-05-01T08:57:20.3674068Z;68
2024-05-01T08:57:20.4362861Z;64
2024-05-01T08:57:20.5001414Z;63
2024-05-01T08:57:20.5656631Z;65
2024-05-01T08:57:20.6313030Z;65
2024-05-01T08:57:20.6950219Z;63
2024-05-01T08:57:20.7587573Z;63
2024-05-01T08:57:20.8496408Z;90
2024-05-01T08:57:20.9118876Z;61
2024-05-01T08:57:20.9774088Z;65
2024-05-01T08:57:21.0395272Z;61
2024-05-01T08:57:21.1017215Z;61
2024-05-01T08:57:21.1689390Z;66
2024-05-01T08:57:21.2294085Z;60
2024-05-01T08:57:21.2917053Z;61
2024-05-01T08:57:21.3553583Z;63
2024-05-01T08:57:21.4158690Z;60
2024-05-01T08:57:21.4779910Z;61
2024-05-01T08:57:21.5420226Z;63
2024-05-01T08:57:21.6041442Z;61
2024-05-01T08:57:21.6696652Z;65
2024-05-01T08:57:21.7458454Z;75
2024-05-01T08:57:21.8191906Z;72
2024-05-01T08:57:21.9621978Z;142
2024-05-01T08:57:22.0309984Z;68
2024-05-01T08:57:22.1083163Z;76
2024-05-01T08:57:22.1838654Z;75
2024-05-01T08:57:22.2461547Z;61
2024-05-01T08:57:22.3082600Z;61
2024-05-01T08:57:22.3705047Z;61
2024-05-01T08:57:22.4344299Z;63
2024-05-01T08:57:22.4965453Z;61
2024-05-01T08:57:22.5604755Z;63
2024-05-01T08:57:22.6260095Z;65
2024-05-01T08:57:22.6918003Z;65
2024-05-01T08:57:22.7569372Z;64
2024-05-01T08:57:22.8208121Z;63
2024-05-01T08:57:22.8848209Z;63
2024-05-01T08:57:22.9470133Z;61
2024-05-01T08:57:23.0242312Z;76
2024-05-01T08:57:23.0880821Z;63
2024-05-01T08:57:23.1519230Z;63
2024-05-01T08:57:23.2326547Z;63
2024-05-01T08:57:23.2964616Z;63
2024-05-01T08:57:23.3604768Z;63
2024-05-01T08:57:23.4242564Z;63
2024-05-01T08:57:23.4865294Z;61
2024-05-01T08:57:23.5488144Z;61
2024-05-01T08:57:23.6107819Z;61
2024-05-01T08:57:23.6747077Z;63
2024-05-01T08:57:23.7385273Z;63
2024-05-01T08:57:23.8006618Z;61
2024-05-01T08:57:23.8662509Z;65
2024-05-01T08:57:23.9350725Z;68
2024-05-01T08:57:23.9988451Z;63
2024-05-01T08:57:24.0679641Z;68
2024-05-01T08:57:24.1334628Z;65
2024-05-01T08:57:24.1993114Z;65
2024-05-01T08:57:24.2662026Z;66
2024-05-01T08:57:24.3301053Z;63
2024-05-01T08:57:24.3955693Z;65
2024-05-01T08:57:24.4594553Z;63
2024-05-01T08:57:24.5232395Z;63
2024-05-01T08:57:24.6124804Z;88
2024-05-01T08:57:24.6747833Z;61
2024-05-01T08:57:24.7517961Z;76
2024-05-01T08:57:24.8139226Z;61
2024-05-01T08:57:24.8829101Z;68
2024-05-01T08:57:24.9452045Z;61
2024-05-01T08:57:25.0072443Z;61
2024-05-01T08:57:25.0728020Z;65
2024-05-01T08:57:25.1366862Z;63
2024-05-01T08:57:25.2038768Z;66
2024-05-01T08:57:25.2678829Z;63
2024-05-01T08:57:25.3349418Z;66
2024-05-01T08:57:25.4023149Z;66
2024-05-01T08:57:25.4693590Z;66
2024-05-01T08:57:25.5332697Z;63
2024-05-01T08:57:25.5988015Z;65
2024-05-01T08:57:25.6660960Z;66
2024-05-01T08:57:25.7315685Z;65
2024-05-01T08:57:25.7971809Z;65
2024-05-01T08:57:25.8643546Z;66
2024-05-01T08:57:25.9300563Z;65
2024-05-01T08:57:25.9921610Z;61
2024-05-01T08:57:26.0560060Z;63
2024-05-01T08:57:26.1200577Z;63
2024-05-01T08:57:26.1837654Z;63
2024-05-01T08:57:26.2476175Z;63
2024-05-01T08:57:26.3098901Z;61
2024-05-01T08:57:26.3719673Z;61
2024-05-01T08:57:26.4341232Z;61
2024-05-01T08:57:26.4963027Z;61
2024-05-01T08:57:26.5601753Z;63
2024-05-01T08:57:26.6239820Z;63
2024-05-01T08:57:26.6862238Z;61
2024-05-01T08:57:26.7483582Z;61
2024-05-01T08:57:26.8104634Z;61
2024-05-01T08:57:26.8760025Z;65
2024-05-01T08:57:26.9449483Z;68
2024-05-01T08:57:27.0508649Z;105
2024-05-01T08:57:27.1164361Z;65
2024-05-01T08:57:27.1802796Z;63
2024-05-01T08:57:27.2424558Z;61
2024-05-01T08:57:27.3566698Z;68
2024-05-01T08:57:27.4223405Z;65
2024-05-01T08:57:27.4861547Z;63
2024-05-01T08:57:27.5500140Z;63
2024-05-01T08:57:27.6120605Z;61
2024-05-01T08:57:27.6743074Z;61
2024-05-01T08:57:27.7365019Z;61
2024-05-01T08:57:27.8003495Z;63
2024-05-01T08:57:27.8659163Z;65
2024-05-01T08:57:27.9280560Z;61
2024-05-01T08:57:27.9918989Z;63
2024-05-01T08:57:28.0557542Z;63
2024-05-01T08:57:28.1179326Z;61
2024-05-01T08:57:28.1801368Z;61
2024-05-01T08:57:28.2423410Z;61
2024-05-01T08:57:28.3045011Z;61
2024-05-01T08:57:28.3653427Z;60
2024-05-01T08:57:28.4306170Z;64
2024-05-01T08:57:28.4942954Z;63
2024-05-01T08:57:28.5615804Z;66
2024-05-01T08:57:28.6253978Z;63
2024-05-01T08:57:28.6892357Z;63
2024-05-01T08:57:28.7566160Z;67
2024-05-01T08:57:28.8536020Z;96
2024-05-01T08:57:28.9295757Z;75
2024-05-01T08:57:28.9951738Z;65
2024-05-01T08:57:29.0623593Z;66
2024-05-01T08:57:29.1250474Z;61
2024-05-01T08:57:29.1902465Z;64
2024-05-01T08:57:29.2540368Z;63
2024-05-01T08:57:29.3195630Z;65
2024-05-01T08:57:29.3858889Z;65
2024-05-01T08:57:29.4489455Z;62
2024-05-01T08:57:29.5128329Z;63
2024-05-01T08:57:29.5767398Z;63
2024-05-01T08:57:29.6405313Z;63
2024-05-01T08:57:29.7027763Z;61
2024-05-01T08:57:29.7649635Z;61
2024-05-01T08:57:29.8271836Z;61
2024-05-01T08:57:29.8927481Z;65
2024-05-01T08:57:29.9548581Z;61
2024-05-01T08:57:30.0170333Z;61
2024-05-01T08:57:30.0793161Z;61
2024-05-01T08:57:30.1414158Z;61
2024-05-01T08:57:30.2035378Z;61
2024-05-01T08:57:30.2674971Z;63
2024-05-01T08:57:30.3279437Z;60
2024-05-01T08:57:30.3900790Z;61
2024-05-01T08:57:30.4538726Z;63
2024-05-01T08:57:30.5194227Z;65
2024-05-01T08:57:30.5849254Z;65
2024-05-01T08:57:30.6470577Z;61
2024-05-01T08:57:30.7111533Z;63
2024-05-01T08:57:30.7766918Z;65
2024-05-01T08:57:30.8422667Z;65
2024-05-01T08:57:30.9060339Z;63
2024-05-01T08:57:30.9714434Z;65
2024-05-01T08:57:31.0357832Z;63
2024-05-01T08:57:31.0992656Z;63
2024-05-01T08:57:31.1646632Z;65
2024-05-01T08:57:31.2337656Z;68
2024-05-01T08:57:31.2958604Z;61
2024-05-01T08:57:31.3597139Z;63
2024-05-01T08:57:31.4319375Z;71
2024-05-01T08:57:31.4957906Z;63
2024-05-01T08:57:31.5597617Z;63
2024-05-01T08:57:31.6252128Z;65
2024-05-01T08:57:31.6873469Z;61
2024-05-01T08:57:31.7479899Z;60
2024-05-01T08:57:31.8118869Z;63
2024-05-01T08:57:31.8773144Z;65
2024-05-01T08:57:31.9446208Z;66
2024-05-01T08:57:32.0084332Z;63
2024-05-01T08:57:32.0740801Z;65
2024-05-01T08:57:32.1379160Z;63
2024-05-01T08:57:32.2051086Z;66
2024-05-01T08:57:32.2689424Z;63
2024-05-01T08:57:32.3343404Z;65
2024-05-01T08:57:32.3983044Z;63
2024-05-01T08:57:32.4621997Z;63
2024-05-01T08:57:32.5276639Z;65
2024-05-01T08:57:32.5933088Z;65
2024-05-01T08:57:32.6572582Z;63
2024-05-01T08:57:32.7209648Z;63
2024-05-01T08:57:32.7865773Z;65
2024-05-01T08:57:32.8537802Z;66
2024-05-01T08:57:32.9181150Z;63
2024-05-01T08:57:32.9831279Z;64
2024-05-01T08:57:33.0487102Z;65
2024-05-01T08:57:33.1142191Z;65
2024-05-01T08:57:33.1797957Z;65
2024-05-01T08:57:33.2756684Z;95
2024-05-01T08:57:33.3410545Z;65
2024-05-01T08:57:33.4032849Z;61
2024-05-01T08:57:33.4653838Z;61
2024-05-01T08:57:33.5293279Z;63
2024-05-01T08:57:33.5932424Z;63
2024-05-01T08:57:33.6552229Z;61
2024-05-01T08:57:33.7210302Z;65
2024-05-01T08:57:33.7880721Z;66
2024-05-01T08:57:33.8520460Z;63
2024-05-01T08:57:33.9175517Z;65
2024-05-01T08:57:33.9814292Z;63
2024-05-01T08:57:34.0536970Z;71
2024-05-01T08:57:34.1410358Z;69
2024-05-01T08:57:34.2032473Z;61
2024-05-01T08:57:34.2653839Z;61
2024-05-01T08:57:34.3309284Z;65
2024-05-01T08:57:34.3948691Z;63
2024-05-01T08:57:34.4586856Z;63
2024-05-01T08:57:34.5225998Z;63
2024-05-01T08:57:34.5881410Z;65
2024-05-01T08:57:34.6520181Z;63
2024-05-01T08:57:34.7158449Z;63
2024-05-01T08:57:34.8032806Z;87
2024-05-01T08:57:34.8653933Z;61
2024-05-01T08:57:34.9275406Z;61
2024-05-01T08:57:34.9898277Z;61
2024-05-01T08:57:35.0586688Z;68
2024-05-01T08:57:35.1208177Z;61
2024-05-01T08:57:35.1864720Z;65
2024-05-01T08:57:35.2520473Z;65
2024-05-01T08:57:35.3167468Z;64
2024-05-01T08:57:35.3813633Z;64
2024-05-01T08:57:35.4468166Z;64
2024-05-01T08:57:35.5443239Z;73
2024-05-01T08:57:35.6065095Z;61
2024-05-01T08:57:35.6687527Z;61
2024-05-01T08:57:35.7325477Z;63
2024-05-01T08:57:35.7964736Z;63
2024-05-01T08:57:35.8602262Z;63
2024-05-01T08:57:35.9257240Z;65
2024-05-01T08:57:35.9879441Z;61
2024-05-01T08:57:36.0501314Z;61
2024-05-01T08:57:36.1123498Z;61
2024-05-01T08:57:36.1744516Z;61
2024-05-01T08:57:36.2401166Z;65
2024-05-01T08:57:36.3023333Z;61
2024-05-01T08:57:36.3660476Z;63
2024-05-01T08:57:36.4283062Z;61
2024-05-01T08:57:36.4904230Z;61
2024-05-01T08:57:36.5544295Z;63
2024-05-01T08:57:36.6181870Z;63
2024-05-01T08:57:36.6838351Z;65
2024-05-01T08:57:36.7458388Z;61
2024-05-01T08:57:36.8131252Z;66
2024-05-01T08:57:36.8853712Z;71
2024-05-01T08:57:36.9509453Z;65
2024-05-01T08:57:37.0148922Z;63
2024-05-01T08:57:37.0803662Z;65
2024-05-01T08:57:37.1445605Z;63
2024-05-01T08:57:37.2079732Z;63
2024-05-01T08:57:37.2736306Z;65
2024-05-01T08:57:37.3359374Z;61
2024-05-01T08:57:37.3995618Z;63
2024-05-01T08:57:37.4617141Z;61
2024-05-01T08:57:37.5239711Z;61
2024-05-01T08:57:37.5861414Z;61
2024-05-01T08:57:37.6483856Z;61
2024-05-01T08:57:37.7105316Z;61
2024-05-01T08:57:37.7727462Z;61
2024-05-01T08:57:37.8366463Z;63
2024-05-01T08:57:37.8970773Z;60
2024-05-01T08:57:37.9609607Z;63
2024-05-01T08:57:38.0215114Z;60
2024-05-01T08:57:38.0853121Z;63
2024-05-01T08:57:38.1474071Z;61
2024-05-01T08:57:38.2333028Z;65
2024-05-01T08:57:38.2937648Z;60
2024-05-01T08:57:38.3576381Z;63
2024-05-01T08:57:38.4198522Z;61
2024-05-01T08:57:38.4818938Z;61
2024-05-01T08:57:38.5439929Z;61
2024-05-01T08:57:38.6095636Z;65
2024-05-01T08:57:38.6936621Z;83
2024-05-01T08:57:38.7709169Z;76
2024-05-01T08:57:38.9390177Z;167
2024-05-01T08:57:39.0685122Z;129
2024-05-01T08:57:39.1524766Z;83
2024-05-01T08:57:39.2667531Z;113
2024-05-01T08:57:39.3676355Z;100
2024-05-01T08:57:39.4465678Z;78
2024-05-01T08:57:39.5169871Z;70
2024-05-01T08:57:39.6044271Z;83
2024-05-01T08:57:39.6750412Z;70
2024-05-01T08:57:40.1251134Z;449
2024-05-01T08:57:42.3583248Z;2232
2024-05-01T08:57:49.1010297Z;6741
2024-05-01T08:57:49.1718888Z;70
2024-05-01T08:57:49.2423512Z;70
2024-05-01T08:57:49.3045458Z;61
2024-05-01T08:57:49.3701666Z;65
2024-05-01T08:57:49.4323724Z;61
2024-05-01T08:57:49.4961592Z;63
2024-05-01T08:57:49.5600931Z;63
2024-05-01T08:57:49.6225233Z;61
2024-05-01T08:57:49.6866570Z;63
2024-05-01T08:57:49.7507036Z;62
2024-05-01T08:57:49.8121540Z;61
2024-05-01T08:57:49.8777333Z;65
2024-05-01T08:57:49.9432236Z;65
2024-05-01T08:57:50.0103995Z;66
2024-05-01T08:57:50.0760789Z;65
2024-05-01T08:57:50.1415515Z;64
2024-05-01T08:57:50.2105563Z;68
2024-05-01T08:57:50.2776940Z;66
2024-05-01T08:57:50.3432182Z;65
2024-05-01T08:57:50.4126204Z;68
2024-05-01T08:57:50.5083485Z;72
2024-05-01T08:57:50.5818114Z;73
2024-05-01T08:58:06.3202615Z;15738
2024-05-01T08:58:06.3824091Z;61
2024-05-01T08:58:06.4595765Z;76
2024-05-01T08:58:06.5386445Z;78
2024-05-01T08:58:06.6125610Z;73
2024-05-01T08:58:06.6932041Z;80
2024-05-01T08:58:06.7621727Z;68
2024-05-01T08:58:06.8730431Z;110
2024-05-01T08:58:06.9504347Z;76
2024-05-01T08:58:07.0412269Z;90
2024-05-01T08:58:07.1268943Z;85
2024-05-01T08:58:07.2175280Z;90
2024-05-01T08:58:07.3251953Z;107
2024-05-01T08:58:07.3891463Z;63
2024-05-01T08:58:07.4747306Z;85
2024-05-01T08:58:07.5506106Z;75
2024-05-01T08:58:07.6562626Z;105
2024-05-01T08:58:07.7184039Z;61
2024-05-01T08:58:07.8311270Z;112
2024-05-01T08:58:07.9336790Z;102
2024-05-01T08:58:08.0092131Z;75
2024-05-01T08:58:08.0813377Z;71
2024-05-01T08:58:08.1434457Z;61
2024-05-01T08:58:08.2245711Z;71
2024-05-01T08:58:08.2863900Z;61
2024-05-01T08:58:08.3535803Z;66
2024-05-01T08:58:08.4292929Z;75
2024-05-01T08:58:08.4915085Z;61
2024-05-01T08:58:08.5569697Z;65
2024-05-01T08:58:08.6225398Z;65
2024-05-01T08:58:08.7199906Z;97
2024-05-01T08:58:08.8847895Z;164
2024-05-01T08:58:09.1134452Z;228
2024-05-01T08:58:09.3872636Z;273
2024-05-01T08:58:09.7300684Z;342
2024-05-01T08:58:13.0779479Z;3347
2024-05-01T08:58:19.1071633Z;6028
2024-05-01T08:58:19.1781538Z;70
2024-05-01T08:58:19.2805443Z;102
2024-05-01T08:58:19.3747966Z;93
2024-05-01T08:58:19.4907287Z;115
2024-05-01T08:58:19.5898578Z;98
2024-05-01T08:58:19.6788837Z;88
2024-05-01T08:58:19.7780457Z;98
2024-05-01T08:58:19.8838660Z;105
2024-05-01T08:58:19.9730300Z;88
2024-05-01T08:58:20.0856119Z;112
2024-05-01T08:58:20.1760905Z;90
2024-05-01T08:58:20.2687305Z;92
2024-05-01T08:58:20.3594401Z;90
2024-05-01T08:58:20.4754335Z;115
2024-05-01T08:58:20.5645753Z;88
2024-05-01T08:58:20.6518685Z;86
2024-05-01T08:58:20.7426690Z;90
2024-05-01T08:58:20.8333732Z;90
2024-05-01T08:58:20.9225253Z;88
2024-05-01T08:58:21.0282955Z;105
2024-05-01T08:58:21.1308925Z;102
2024-05-01T08:58:21.2250373Z;93
2024-05-01T08:58:21.3207938Z;95
2024-05-01T08:58:21.4229230Z;101
2024-05-01T08:58:21.5105926Z;87
2024-05-01T08:58:21.6035202Z;92
2024-05-01T08:58:21.6954713Z;91
2024-05-01T08:58:21.7880221Z;92
2024-05-01T08:58:21.8938310Z;105
2024-05-01T08:58:21.9846065Z;90
2024-05-01T08:58:22.0853657Z;100
2024-05-01T08:58:22.1761544Z;90
2024-05-01T08:58:22.2668752Z;90
2024-05-01T08:58:22.3627968Z;95
2024-05-01T08:58:22.4720196Z;108
2024-05-01T08:58:22.5660412Z;93
2024-05-01T08:58:22.6602926Z;93
2024-05-01T08:58:22.7559332Z;95
2024-05-01T08:58:22.9526596Z;196
2024-05-01T08:58:23.1819474Z;227
2024-05-01T08:58:23.3106417Z;128
2024-05-01T08:58:23.4132465Z;102
2024-05-01T08:58:23.5088156Z;95
2024-05-01T08:58:23.6029214Z;93
2024-05-01T08:58:23.6937377Z;90
2024-05-01T08:58:23.7845065Z;90
2024-05-01T08:58:23.8785133Z;93
2024-05-01T08:58:23.9692926Z;90
2024-05-01T08:58:24.0617369Z;92
2024-05-01T08:58:24.1593786Z;97
2024-05-01T08:58:24.2500522Z;90
2024-05-01T08:58:24.3406708Z;90
2024-05-01T08:58:24.4365177Z;95
2024-05-01T08:58:24.5273322Z;90
2024-05-01T08:58:24.6717848Z;143
2024-05-01T08:58:24.7557405Z;83
2024-05-01T08:58:24.8499628Z;93
2024-05-01T08:58:24.9507701Z;100
2024-05-01T08:58:25.0986963Z;147
2024-05-01T08:58:25.1810050Z;81
2024-05-01T08:58:25.2717013Z;90
2024-05-01T08:58:25.3725642Z;100
2024-05-01T08:58:25.4649836Z;92
2024-05-01T08:58:25.5591489Z;93
2024-05-01T08:58:25.6549782Z;95
2024-05-01T08:58:25.7575045Z;102
2024-05-01T08:58:25.8666394Z;108
2024-05-01T08:58:25.9944172Z;117
2024-05-01T08:58:26.0800228Z;85
2024-05-01T08:58:26.1657384Z;85
2024-05-01T08:58:26.2632383Z;97
2024-05-01T08:58:26.3658544Z;102
2024-05-01T08:58:26.4817194Z;115
2024-05-01T08:58:26.5775046Z;95
2024-05-01T08:58:26.6699519Z;92
2024-05-01T08:58:26.7607419Z;90
2024-05-01T08:58:26.8564612Z;95
2024-05-01T08:58:26.9506128Z;93
2024-05-01T08:58:27.0363001Z;85
2024-05-01T08:58:27.1388175Z;102
2024-05-01T08:58:27.2311938Z;91
2024-05-01T08:58:27.3405502Z;94
