2024-05-01T09:57:06.6831781Z;4510
2024-05-01T09:57:07.6914817Z;1007
2024-05-01T09:57:07.7637243Z;71
2024-05-01T09:57:07.8292859Z;65
2024-05-01T09:57:08.0023576Z;172
2024-05-01T09:57:08.6380951Z;635
2024-05-01T09:57:08.7048645Z;66
2024-05-01T09:57:08.7688123Z;63
2024-05-01T09:57:08.8343944Z;65
2024-05-01T09:57:08.9033494Z;68
2024-05-01T09:57:09.2215718Z;317
2024-05-01T09:57:09.3114872Z;89
2024-05-01T09:57:09.3854620Z;73
2024-05-01T09:57:09.4510946Z;65
2024-05-01T09:57:09.5922556Z;140
2024-05-01T09:57:09.6711663Z;78
2024-05-01T09:57:09.7434175Z;71
2024-05-01T09:57:09.8140373Z;70
2024-05-01T09:57:09.8778582Z;63
2024-05-01T09:57:09.9518819Z;73
2024-05-01T09:57:10.0277570Z;74
2024-05-01T09:57:10.1013412Z;73
2024-05-01T09:57:10.1887580Z;86
2024-05-01T09:57:10.2542578Z;65
2024-05-01T09:57:10.3182053Z;63
2024-05-01T09:57:10.3836359Z;65
2024-05-01T09:57:10.4491750Z;65
2024-05-01T09:57:10.5198632Z;70
2024-05-01T09:57:10.6022153Z;81
2024-05-01T09:57:10.7114812Z;108
2024-05-01T09:57:10.9735567Z;261
2024-05-01T09:57:11.0576154Z;83
2024-05-01T09:57:11.1365237Z;78
2024-05-01T09:57:11.2121485Z;75
2024-05-01T09:57:11.2810713Z;68
2024-05-01T09:57:11.3554603Z;74
2024-05-01T09:57:11.4424123Z;86
2024-05-01T09:57:11.5063823Z;63
2024-05-01T09:57:11.5869583Z;80
2024-05-01T09:57:11.6509049Z;63
2024-05-01T09:57:11.7163553Z;65
2024-05-01T09:57:11.7888923Z;71
2024-05-01T09:57:11.8727600Z;83
2024-05-01T09:57:11.9364830Z;63
2024-05-01T09:57:12.0019863Z;65
2024-05-01T09:57:12.0759691Z;73
2024-05-01T09:57:12.1498756Z;73
2024-05-01T09:57:12.2188128Z;68
2024-05-01T09:57:12.2843686Z;65
2024-05-01T09:57:12.3482579Z;63
2024-05-01T09:57:12.4172111Z;68
2024-05-01T09:57:12.4827141Z;64
2024-05-01T09:57:12.5836981Z;71
2024-05-01T09:57:12.6508141Z;66
2024-05-01T09:57:12.7163092Z;65
2024-05-01T09:57:12.7801897Z;63
2024-05-01T09:57:12.8474615Z;66
2024-05-01T09:57:12.9313631Z;83
2024-05-01T09:57:12.9952535Z;63
2024-05-01T09:57:13.0877410Z;92
2024-05-01T09:57:13.1699427Z;81
2024-05-01T09:57:13.2623910Z;92
2024-05-01T09:57:13.3363852Z;73
2024-05-01T09:57:13.4069946Z;70
2024-05-01T09:57:13.4910936Z;83
2024-05-01T09:57:13.6170708Z;125
2024-05-01T09:57:13.7481686Z;130
2024-05-01T09:57:13.8623824Z;113
2024-05-01T09:57:13.9449054Z;82
2024-05-01T09:57:14.2102721Z;264
2024-05-01T09:57:14.2843104Z;73
2024-05-01T09:57:14.3985558Z;113
2024-05-01T09:57:14.4708113Z;71
2024-05-01T09:57:14.5548042Z;83
2024-05-01T09:57:14.9045349Z;349
2024-05-01T09:57:14.9702668Z;64
2024-05-01T09:57:15.0540378Z;83
2024-05-01T09:57:15.1920261Z;137
2024-05-01T09:57:15.3076157Z;115
2024-05-01T09:57:15.3854707Z;77
2024-05-01T09:57:15.4556676Z;69
2024-05-01T09:57:15.5647393Z;108
2024-05-01T09:57:15.6303153Z;65
2024-05-01T09:57:15.7018868Z;70
2024-05-01T09:57:15.7675699Z;65
2024-05-01T09:57:15.8338018Z;65
