2024-05-17T12:26:26.4196101Z;11750
2024-05-17T12:26:26.9542223Z;534
2024-05-17T12:26:27.1095518Z;155
2024-05-17T12:26:27.2729824Z;163
2024-05-17T12:26:27.3935222Z;120
2024-05-17T12:26:27.5638504Z;169
2024-05-17T12:26:27.7067595Z;142
2024-05-17T12:26:27.7823655Z;75
2024-05-17T12:26:28.0403771Z;257
2024-05-17T12:26:28.1076452Z;66
2024-05-17T12:26:28.2674663Z;159
2024-05-17T12:26:28.3859911Z;118
2024-05-17T12:26:28.5377500Z;151
2024-05-17T12:26:28.7413236Z;202
2024-05-17T12:26:28.9661466Z;223
2024-05-17T12:26:29.3087703Z;341
2024-05-17T12:26:29.6302940Z;321
2024-05-17T12:26:29.8555482Z;224
2024-05-17T12:26:30.0482598Z;192
2024-05-17T12:26:30.2065423Z;157
2024-05-17T12:26:30.7297323Z;522
2024-05-17T12:26:30.8534777Z;123
2024-05-17T12:26:30.9481925Z;94
2024-05-17T12:26:31.0782116Z;129
2024-05-17T12:26:31.2177885Z;139
2024-05-17T12:26:31.3402625Z;122
2024-05-17T12:26:31.6034770Z;261
2024-05-17T12:26:31.7550898Z;151
2024-05-17T12:26:31.8702901Z;114
2024-05-17T12:26:34.0621337Z;2189
2024-05-17T12:26:34.7852157Z;722
2024-05-17T12:26:35.2195949Z;433
2024-05-17T12:26:40.5913372Z;5364
2024-05-17T12:26:42.1540956Z;1560
2024-05-17T12:26:42.3089824Z;154
2024-05-17T12:26:43.7404614Z;1431
2024-05-17T12:26:43.8419727Z;101
2024-05-17T12:26:44.0415962Z;199
2024-05-17T12:26:44.1758085Z;133
2024-05-17T12:26:44.2910357Z;114
2024-05-17T12:26:44.3822409Z;90
2024-05-17T12:26:44.4735118Z;90
2024-05-17T12:26:44.5457652Z;71
2024-05-17T12:26:44.6421402Z;95
2024-05-17T12:26:44.7583867Z;113
2024-05-17T12:26:45.0154679Z;256
2024-05-17T12:26:45.5562417Z;538
2024-05-17T12:26:45.7555357Z;198
2024-05-17T12:26:45.9944685Z;238
2024-05-17T12:26:46.7411855Z;746
2024-05-17T12:26:46.8323643Z;90
2024-05-17T12:26:47.1317998Z;299
2024-05-17T12:26:47.3930023Z;257
2024-05-17T12:26:47.6164843Z;222
2024-05-17T12:26:47.9646230Z;328
2024-05-17T12:26:48.9943016Z;1025
2024-05-17T12:26:49.4544648Z;459
